Student_ID,First_Name,Last_Name,DOB,Gender,Grade_Level,Section,Parent_Email,Annual_Tuition,Scholarship_Type,Attendance_Rate,Enrollment_Status
SCH-2026-1214,Jennifer,Bishop,2020-02-03,Others,Kindergarten,B,bishop.jennifer@example.com,5302.68,None,79.11,Active
SCH-2026-1215,Mackenzie,Moody,2015-09-01,Female,Grade 5,D,moody.mackenzie@example.com,3940.57,None,91.46,Active
SCH-2026-1216,Stacy,Hays,2012-12-09,Others,Grade 8,E,hays.stacy@example.com,8341.99,None,90.2,Active
SCH-2026-1217,William,Smith,2011-06-09,Others,Grade 9,D,smith.william@example.com,4409.9,None,86.68,Active
SCH-2026-1218,Charles,Nguyen,2011-10-27,Male,Grade 8,E,nguyen.charles@example.com,4826.1,None,77.62,Active
SCH-2026-1219,William,Roberts,2011-07-02,Female,Grade 9,A,roberts.william@example.com,7678.85,None,88.13,Active
SCH-2026-1220,Tracy,Yoder,2015-03-08,Female,Grade 5,C,yoder.tracy@example.com,7591.86,Full Scholarship,94.57,Active
SCH-2026-1221,Michael,Porter,2016-08-18,Others,Grade 3,B,porter.michael@example.com,4511.33,Partial (25%),79.59,Active
SCH-2026-1222,Debbie,Rodriguez,2013-06-06,Female,Grade 6,E,rodriguez.debbie@example.com,8454.75,Partial (50%),85.75,Active
SCH-2026-1223,Jessica,Johnson,2012-03-12,Female,Grade 9,B,johnson.jessica@example.com,11497.11,Full Scholarship,88.77,Active
SCH-2026-1224,Christopher,Martinez,2016-03-03,Others,Grade 5,B,martinez.christopher@example.com,8144.24,None,92.31,Active
SCH-2026-1225,Kristen,Harris,2016-12-04,Female,Grade 4,E,harris.kristen@example.com,11757.14,None,91.75,Active
SCH-2026-1226,Donald,Nelson,2008-08-24,Others,Grade 11,B,nelson.donald@example.com,7316.99,None,91.44,Active
SCH-2026-1227,David,Hunt,2014-08-02,Male,Grade 6,A,hunt.david@example.com,9591.16,None,99.17,Active
SCH-2026-1228,Brenda,Reyes,2009-05-06,Male,Grade 10,C,reyes.brenda@example.com,5124.15,None,88.75,Active
SCH-2026-1229,John,Doyle,2012-06-22,Others,Grade 8,B,doyle.john@example.com,4549.19,None,92.34,Active
SCH-2026-1230,James,Dixon,2017-11-02,Male,Grade 2,D,dixon.james@example.com,3502.1,None,99.98,Active
SCH-2026-1231,Charles,Wright,2011-08-15,Others,Grade 9,B,wright.charles@example.com,6034.27,None,93.94,Active
SCH-2026-1232,Jacob,Cannon,2009-04-23,Female,Grade 11,D,cannon.jacob@example.com,7896.67,None,94.48,Active
SCH-2026-1233,John,Burke,2012-06-22,Female,Grade 7,A,burke.john@example.com,9577.59,None,97.48,Active
SCH-2026-1234,Sharon,Ford,2012-06-16,Male,Grade 7,C,ford.sharon@example.com,7053.02,None,85.38,Withdrawn
SCH-2026-1235,Jamie,Ellis,2018-04-14,Male,Grade 2,A,ellis.jamie@example.com,5426.43,None,96.84,Active
SCH-2026-1236,Leslie,Villarreal,2010-12-17,Others,Grade 9,B,villarreal.leslie@example.com,10433.65,Partial (25%),80.4,Withdrawn
SCH-2026-1237,Lori,Greer,2007-12-25,Male,Grade 12,E,greer.lori@example.com,10172.21,None,75.8,Active
SCH-2026-1238,Kevin,Smith,2020-05-08,Male,Kindergarten,D,smith.kevin@example.com,11913.62,Partial (25%),88.03,Active
SCH-2026-1239,Chelsea,Long,2020-02-29,Others,Grade 1,D,long.chelsea@example.com,3506.13,None,75.25,Active
SCH-2026-1240,Katherine,Page,2010-03-04,Female,Grade 10,D,page.katherine@example.com,8893.04,Partial (50%),89.05,Active
SCH-2026-1241,Teresa,Horton,2012-07-20,Male,Grade 7,A,horton.teresa@example.com,9524.82,Partial (25%),82.72,Active
SCH-2026-1242,Cody,Lopez,2007-09-15,Male,Grade 12,D,lopez.cody@example.com,11915.82,Partial (25%),90.39,Active
SCH-2026-1243,Edward,Thompson,2021-10-27,Female,Preschool,B,thompson.edward@example.com,7597.33,None,82.66,Active
SCH-2026-1244,Robin,Sanchez,2014-11-21,Male,Grade 6,B,sanchez.robin@example.com,10156.98,None,88.57,Active
SCH-2026-1245,Kelly,Douglas,2012-08-11,Female,Grade 7,A,douglas.kelly@example.com,3514.52,None,75.81,Active
SCH-2026-1246,Natasha,Robinson,2014-11-27,Others,Grade 6,B,robinson.natasha@example.com,4226.66,None,88.05,Active
SCH-2026-1247,Lauren,Adams,2020-12-28,Male,Kindergarten,D,adams.lauren@example.com,8192.94,Full Scholarship,84.13,Active
SCH-2026-1248,Doris,James,2018-12-03,Others,Grade 1,E,james.doris@example.com,5151.33,None,78.14,Active
SCH-2026-1249,Duane,Walker,2016-02-14,Male,Grade 5,D,walker.duane@example.com,4685.26,Partial (25%),79.32,Active
SCH-2026-1250,Robert,Romero,2016-02-03,Female,Grade 5,D,romero.robert@example.com,11669.01,Full Scholarship,78.55,Active
SCH-2026-1251,Michelle,Murphy,2015-11-27,Others,Grade 4,B,murphy.michelle@example.com,8179.01,Partial (25%),88.43,Active
SCH-2026-1252,Stephen,Haney,2017-06-27,Male,Grade 3,E,haney.stephen@example.com,8829.85,Partial (50%),83.62,Active
SCH-2026-1253,Jacob,Lopez,2017-04-30,Female,Grade 3,A,lopez.jacob@example.com,9266.35,Partial (25%),83.27,Withdrawn
SCH-2026-1254,Jeffrey,Adams,2018-10-05,Female,Grade 1,D,adams.jeffrey@example.com,9943.88,Full Scholarship,77.57,Active
SCH-2026-1255,Chelsea,Turner,2020-08-06,Female,Kindergarten,A,turner.chelsea@example.com,7980.53,None,94.41,Active
SCH-2026-1256,Timothy,Walker,2019-05-10,Others,Grade 1,B,walker.timothy@example.com,6957.79,None,79.7,Active
SCH-2026-1257,Kimberly,Ingram,2015-03-07,Others,Grade 5,D,ingram.kimberly@example.com,5540.92,None,80.99,Active
SCH-2026-1258,Kimberly,Caldwell,2020-04-01,Others,Grade 1,D,caldwell.kimberly@example.com,11073.39,None,82.6,Active
SCH-2026-1259,Mitchell,Bell,2016-06-02,Female,Grade 4,B,bell.mitchell@example.com,3751.97,None,81.3,Withdrawn
SCH-2026-1260,Christine,Keller,2022-04-03,Female,Preschool,D,keller.christine@example.com,5557.21,None,90.06,Active
SCH-2026-1261,Miranda,Jackson,2017-08-24,Male,Grade 3,B,jackson.miranda@example.com,10384.36,None,90.82,Active
SCH-2026-1262,Christina,Gutierrez,2021-04-01,Others,Kindergarten,A,gutierrez.christina@example.com,6925.85,None,98.04,Active
SCH-2026-1263,Tyler,Mccall,2018-05-05,Others,Grade 2,A,mccall.tyler@example.com,5177.68,None,78.81,Active
SCH-2026-1264,Rachel,Edwards,2015-08-17,Female,Grade 5,B,edwards.rachel@example.com,9317.09,None,75.37,Active
SCH-2026-1265,Gabrielle,Dixon,2013-09-11,Others,Grade 7,C,dixon.gabrielle@example.com,4164.79,None,81.41,Active
SCH-2026-1266,Dana,Owens,2017-05-12,Others,Grade 2,B,owens.dana@example.com,6401.57,None,81.64,Active
SCH-2026-1267,Jonathan,Andrews,2007-11-23,Female,Grade 12,E,andrews.jonathan@example.com,8316.09,None,89.12,Active
SCH-2026-1268,Julie,Sanchez,2016-08-31,Female,Grade 3,E,sanchez.julie@example.com,8798.61,None,84.35,Active
SCH-2026-1269,Elizabeth,Riddle,2018-06-22,Others,Grade 2,A,riddle.elizabeth@example.com,8068.42,Partial (25%),90.76,Active
SCH-2026-1270,Heather,Jackson,2019-06-13,Male,Grade 1,B,jackson.heather@example.com,11422.36,None,93.76,Active
SCH-2026-1271,Mary,Long,2008-05-03,Female,Grade 12,C,long.mary@example.com,6439.55,None,93.56,Active
SCH-2026-1272,Martin,Johnson,2021-01-24,Male,Preschool,C,johnson.martin@example.com,6510.49,None,82.99,Active
SCH-2026-1273,Johnathan,Maynard,2018-09-03,Female,Grade 2,A,maynard.johnathan@example.com,3133.79,Partial (50%),82.58,Active
SCH-2026-1274,Andrew,Mcfarland,2019-08-17,Male,Grade 1,B,mcfarland.andrew@example.com,7521.07,None,77.0,Active
SCH-2026-1275,Jason,Lowe,2012-12-07,Others,Grade 7,B,lowe.jason@example.com,11260.98,None,79.62,Active
SCH-2026-1276,Deanna,Webb,2020-12-24,Male,Kindergarten,A,webb.deanna@example.com,9693.21,Partial (50%),84.39,Active
SCH-2026-1277,Richard,White,2010-12-23,Others,Grade 10,B,white.richard@example.com,5961.03,None,94.33,Active
SCH-2026-1278,Bradley,Brown,2019-06-21,Others,Kindergarten,A,brown.bradley@example.com,5686.67,None,94.69,Active
SCH-2026-1279,Anthony,Cole,2015-07-31,Others,Grade 5,E,cole.anthony@example.com,8762.65,Full Scholarship,90.35,Active
SCH-2026-1280,Brandon,Smith,2011-05-10,Female,Grade 8,B,smith.brandon@example.com,7184.72,None,85.96,Active
SCH-2026-1281,Lori,Deleon,2013-09-24,Others,Grade 7,D,deleon.lori@example.com,11450.29,None,91.87,Active
SCH-2026-1282,Nathan,Torres,2020-02-23,Female,Grade 1,E,torres.nathan@example.com,6589.81,Partial (50%),91.4,Active
SCH-2026-1283,Susan,Lopez,2011-06-04,Female,Grade 9,E,lopez.susan@example.com,4389.45,None,84.19,Withdrawn
SCH-2026-1284,John,Adams,2019-01-22,Others,Grade 1,D,adams.john@example.com,11620.31,None,83.3,Active
SCH-2026-1285,Ronald,Williams,2011-10-17,Male,Grade 9,A,williams.ronald@example.com,5394.16,None,100.0,Active
SCH-2026-1286,Erin,Nichols,2016-12-31,Female,Grade 3,E,nichols.erin@example.com,11504.31,None,97.44,Active
SCH-2026-1287,Nathan,Montgomery,2018-04-15,Others,Grade 2,D,montgomery.nathan@example.com,7607.26,None,89.49,Active
SCH-2026-1288,Anna,Perkins,2020-03-02,Others,Grade 1,B,perkins.anna@example.com,7676.06,None,82.65,Active
SCH-2026-1289,Jared,Pena,2008-12-15,Others,Grade 12,D,pena.jared@example.com,5405.97,Partial (25%),93.06,Active
SCH-2026-1290,Molly,Schwartz,2008-10-30,Others,Grade 11,B,schwartz.molly@example.com,7055.93,None,99.76,Active
SCH-2026-1291,Michael,Golden,2020-12-20,Others,Kindergarten,E,golden.michael@example.com,8439.34,Partial (25%),80.6,Active
SCH-2026-1292,Marc,Williams,2009-03-20,Female,Grade 12,E,williams.marc@example.com,5410.91,None,85.25,Active
SCH-2026-1293,Mariah,Stewart,2019-11-12,Male,Grade 1,C,stewart.mariah@example.com,4748.64,None,76.27,Active
SCH-2026-1294,Kimberly,Smith,2016-10-28,Male,Grade 4,E,smith.kimberly@example.com,8936.35,None,77.24,Active
SCH-2026-1295,Laura,Hebert,2018-09-16,Others,Grade 2,C,hebert.laura@example.com,7427.75,None,89.87,Active
SCH-2026-1296,Mary,Snyder,2015-11-13,Female,Grade 4,B,snyder.mary@example.com,11177.31,None,76.15,Active
SCH-2026-1297,Anthony,Nunez,2015-07-21,Female,Grade 5,B,nunez.anthony@example.com,8615.2,Partial (25%),87.91,Active
SCH-2026-1298,David,Rodriguez,2010-09-28,Male,Grade 9,B,rodriguez.david@example.com,3229.39,None,95.65,Active
SCH-2026-1299,Christy,Ewing,2017-07-19,Male,Grade 3,E,ewing.christy@example.com,8131.21,None,80.35,Active
SCH-2026-1300,Gregory,Brown,2014-02-15,Female,Grade 7,C,brown.gregory@example.com,7398.66,None,78.64,Active
SCH-2026-1301,Courtney,Bates,2010-08-01,Female,Grade 10,E,bates.courtney@example.com,4301.36,Partial (50%),76.25,Active
SCH-2026-1302,Sarah,Buckley,2016-10-30,Others,Grade 3,D,buckley.sarah@example.com,11713.58,None,97.12,Active
SCH-2026-1303,Matthew,Gonzalez,2021-03-02,Others,Kindergarten,B,gonzalez.matthew@example.com,3722.7,None,83.15,Active
SCH-2026-1304,Susan,Rogers,2015-12-24,Others,Grade 4,C,rogers.susan@example.com,10370.0,Partial (25%),98.87,Active
SCH-2026-1305,Brittany,Willis,2011-07-06,Female,Grade 8,B,willis.brittany@example.com,3874.93,None,99.34,Active
SCH-2026-1306,Nathan,Wiggins,2013-08-08,Male,Grade 6,D,wiggins.nathan@example.com,7611.44,Partial (25%),78.89,Active
SCH-2026-1307,Kelly,Simmons,2012-04-22,Female,Grade 9,B,simmons.kelly@example.com,9456.27,None,95.22,Active
SCH-2026-1308,David,Nielsen,2016-09-13,Male,Grade 3,B,nielsen.david@example.com,6088.37,None,97.83,Active
SCH-2026-1309,Brian,Diaz,2010-07-18,Others,Grade 10,D,diaz.brian@example.com,6682.85,Partial (25%),90.22,Active
SCH-2026-1310,Wesley,Brown,2008-07-25,Male,Grade 11,B,brown.wesley@example.com,7633.58,None,92.46,Active
SCH-2026-1311,Brandy,Wallace,2011-07-27,Male,Grade 9,C,wallace.brandy@example.com,7151.51,None,77.7,Active
SCH-2026-1312,Michelle,Anderson,2012-06-12,Male,Grade 7,D,anderson.michelle@example.com,9864.96,None,88.34,Active
SCH-2026-1313,Kayla,Hogan,2012-12-13,Female,Grade 7,E,hogan.kayla@example.com,7563.46,None,84.68,Active
SCH-2026-1314,Oscar,Peters,2019-12-25,Female,Grade 1,C,peters.oscar@example.com,6700.47,Partial (50%),78.09,Active
SCH-2026-1315,Brian,Owens,2016-01-17,Female,Grade 5,C,owens.brian@example.com,10168.1,None,87.3,Active
SCH-2026-1316,Sarah,Ross,2011-10-07,Male,Grade 9,A,ross.sarah@example.com,3568.83,Partial (50%),99.33,Active
SCH-2026-1317,Rebecca,Braun,2009-12-13,Female,Grade 10,B,braun.rebecca@example.com,3315.98,Partial (25%),98.05,Active
SCH-2026-1318,David,Williams,2010-09-10,Male,Grade 9,E,williams.david@example.com,6680.94,Partial (25%),92.97,Active
SCH-2026-1319,Vickie,Alvarez,2016-05-18,Others,Grade 3,B,alvarez.vickie@example.com,3320.66,None,95.67,Active
SCH-2026-1320,Dana,Mack,2017-07-13,Female,Grade 3,A,mack.dana@example.com,3035.17,None,77.23,On Leave
SCH-2026-1321,Kayla,Collins,2010-03-16,Female,Grade 11,D,collins.kayla@example.com,9588.91,None,75.06,Active
SCH-2026-1322,Robert,Hill,2008-05-15,Male,Grade 11,B,hill.robert@example.com,8573.32,Full Scholarship,91.24,Active
SCH-2026-1323,Christopher,Camacho,2011-11-02,Female,Grade 8,A,camacho.christopher@example.com,11275.82,None,75.09,Active
SCH-2026-1324,Jennifer,Ramirez,2018-02-05,Others,Grade 2,D,ramirez.jennifer@example.com,7448.36,None,78.63,Active
SCH-2026-1325,Laurie,Henry,2008-11-30,Male,Grade 12,B,henry.laurie@example.com,5533.73,None,85.37,Active
SCH-2026-1326,Sheila,Hamilton,2014-02-27,Female,Grade 7,B,hamilton.sheila@example.com,5248.54,None,91.19,Active
SCH-2026-1327,Thomas,Mejia,2010-11-04,Others,Grade 10,D,mejia.thomas@example.com,9581.13,None,77.71,Active
SCH-2026-1328,Sandra,Smith,2019-02-16,Others,Grade 1,A,smith.sandra@example.com,3214.73,None,95.46,Active
SCH-2026-1329,Matthew,Franklin,2019-09-22,Female,Kindergarten,C,franklin.matthew@example.com,6891.59,None,96.74,Active
SCH-2026-1330,Julie,Harper,2016-04-19,Male,Grade 5,A,harper.julie@example.com,3522.99,None,83.3,Active
SCH-2026-1331,Geoffrey,Macias,2013-08-31,Others,Grade 6,A,macias.geoffrey@example.com,7034.73,None,96.07,Active
SCH-2026-1332,Andrea,Blake,2009-07-11,Male,Grade 11,A,blake.andrea@example.com,6463.36,Partial (50%),89.16,Active
SCH-2026-1333,Kathryn,Lamb,2009-11-15,Male,Grade 11,B,lamb.kathryn@example.com,5624.94,None,89.31,Active
SCH-2026-1334,Austin,Hunter,2010-10-27,Female,Grade 9,C,hunter.austin@example.com,5348.36,None,92.38,Active
SCH-2026-1335,Stephen,Cruz,2010-05-16,Others,Grade 9,B,cruz.stephen@example.com,9761.01,None,96.82,Active
SCH-2026-1336,Christopher,Boyer,2011-09-11,Male,Grade 9,A,boyer.christopher@example.com,8953.95,None,94.07,Active
SCH-2026-1337,Albert,Walker,2013-09-12,Female,Grade 6,D,walker.albert@example.com,6384.13,None,75.72,Withdrawn
SCH-2026-1338,Renee,Lee,2020-08-27,Male,Kindergarten,C,lee.renee@example.com,10516.98,None,94.09,Active
SCH-2026-1339,Margaret,Watts,2016-09-11,Male,Grade 4,C,watts.margaret@example.com,5956.0,None,88.78,Active
SCH-2026-1340,Melissa,Dixon,2019-07-19,Male,Kindergarten,D,dixon.melissa@example.com,10754.23,None,89.59,Active
SCH-2026-1341,Jack,Harrison,2017-05-13,Female,Grade 3,C,harrison.jack@example.com,6315.29,None,77.68,On Leave
SCH-2026-1342,James,Andrade,2017-06-05,Male,Grade 3,E,andrade.james@example.com,9582.25,None,99.67,Active
SCH-2026-1343,Derrick,Turner,2021-10-23,Female,Preschool,C,turner.derrick@example.com,11010.77,None,77.69,Active
SCH-2026-1344,Robert,Klein,2020-09-20,Female,Kindergarten,D,klein.robert@example.com,3762.99,Partial (25%),83.8,Active
SCH-2026-1345,Carlos,Aguilar,2012-08-13,Female,Grade 7,A,aguilar.carlos@example.com,10914.31,None,83.89,Active
SCH-2026-1346,Peter,Meza,2018-08-30,Others,Grade 2,A,meza.peter@example.com,11080.99,Partial (25%),98.3,Active
SCH-2026-1347,Cody,Juarez,2015-05-08,Male,Grade 5,B,juarez.cody@example.com,11035.77,Partial (50%),86.48,Active
SCH-2026-1348,Crystal,Marsh,2016-10-29,Female,Grade 3,D,marsh.crystal@example.com,6363.05,None,75.26,Active
SCH-2026-1349,Justin,Hurley,2020-03-24,Male,Kindergarten,C,hurley.justin@example.com,10209.86,None,89.22,Active
SCH-2026-1350,Jennifer,Clark,2016-07-19,Others,Grade 4,B,clark.jennifer@example.com,10865.32,Partial (50%),95.23,Active
SCH-2026-1351,Jason,Chandler,2017-08-27,Female,Grade 3,D,chandler.jason@example.com,10115.79,None,91.74,Active
SCH-2026-1352,Christina,Martin,2008-10-28,Others,Grade 12,D,martin.christina@example.com,3346.59,Partial (25%),82.27,Active
SCH-2026-1353,Joseph,Hart,2023-01-17,Male,Preschool,D,hart.joseph@example.com,9654.72,None,91.35,On Leave
SCH-2026-1354,Katie,Johnson,2020-09-26,Female,Kindergarten,D,johnson.katie@example.com,9398.67,None,98.27,Active
SCH-2026-1355,Katherine,Carter,2012-03-18,Others,Grade 9,C,carter.katherine@example.com,8970.82,None,91.51,Active
SCH-2026-1356,Laura,Hamilton,2021-02-17,Female,Kindergarten,D,hamilton.laura@example.com,6126.59,Partial (25%),88.86,Active
SCH-2026-1357,Debra,Elliott,2007-05-19,Female,Grade 12,E,elliott.debra@example.com,10398.71,Partial (50%),87.56,Withdrawn
SCH-2026-1358,Keith,Davis,2012-01-29,Female,Grade 8,E,davis.keith@example.com,10577.2,Partial (25%),97.14,Active
SCH-2026-1359,Mark,Alvarado,2017-12-10,Female,Grade 2,A,alvarado.mark@example.com,10824.96,None,84.91,Active
SCH-2026-1360,Tommy,Johnson,2013-10-02,Female,Grade 7,E,johnson.tommy@example.com,7735.7,None,78.84,Active
SCH-2026-1361,Samuel,Martin,2020-02-08,Male,Grade 1,A,martin.samuel@example.com,10324.53,None,93.3,Active
SCH-2026-1362,Frank,Kim,2017-05-29,Others,Grade 2,D,kim.frank@example.com,3220.95,None,97.1,Active
SCH-2026-1363,Donna,Rodriguez,2018-08-19,Male,Grade 1,A,rodriguez.donna@example.com,7056.88,None,85.11,Active
SCH-2026-1364,Brian,Valencia,2015-04-09,Male,Grade 5,A,valencia.brian@example.com,3400.88,Partial (25%),76.14,Active
SCH-2026-1365,Michael,Watson,2018-11-18,Male,Grade 1,C,watson.michael@example.com,11237.78,None,95.41,Active
SCH-2026-1366,Jennifer,Douglas,2015-03-14,Female,Grade 5,A,douglas.jennifer@example.com,4749.97,None,95.14,Active
SCH-2026-1367,Amanda,Underwood,2019-05-15,Female,Kindergarten,B,underwood.amanda@example.com,5574.16,None,94.98,Active
SCH-2026-1368,Jaime,Burns,2016-09-11,Male,Grade 3,D,burns.jaime@example.com,8694.41,None,93.1,Active
SCH-2026-1369,Teresa,Hart,2017-06-16,Others,Grade 2,D,hart.teresa@example.com,4207.71,None,89.76,Active
SCH-2026-1370,Miguel,Sanchez,2016-09-21,Male,Grade 4,D,sanchez.miguel@example.com,10492.34,None,81.27,Active
SCH-2026-1371,Jennifer,Wang,2012-08-13,Male,Grade 8,E,wang.jennifer@example.com,11850.35,Partial (50%),88.59,Active
SCH-2026-1372,Austin,Rasmussen,2018-03-10,Female,Grade 2,C,rasmussen.austin@example.com,11832.0,None,94.14,Active
SCH-2026-1373,James,Sellers,2020-08-22,Male,Kindergarten,B,sellers.james@example.com,11273.94,None,81.78,Active
SCH-2026-1374,Carol,Whitaker,2021-02-24,Female,Kindergarten,C,whitaker.carol@example.com,7618.05,None,86.18,Active
SCH-2026-1375,Christine,Doyle,2016-02-01,Others,Grade 4,E,doyle.christine@example.com,8351.4,Partial (25%),88.28,Active
SCH-2026-1376,Joseph,Phillips,2008-12-11,Female,Grade 12,D,phillips.joseph@example.com,9380.99,Partial (25%),82.06,Active
SCH-2026-1377,Kelly,Jones,2010-12-22,Female,Grade 9,C,jones.kelly@example.com,5614.01,Partial (50%),85.63,Active
SCH-2026-1378,Stephanie,Burton,2018-12-05,Female,Grade 2,B,burton.stephanie@example.com,7112.53,Partial (50%),93.06,Active
SCH-2026-1379,Jenny,Anderson,2009-09-23,Others,Grade 10,E,anderson.jenny@example.com,11259.12,None,82.35,Active
SCH-2026-1380,Joshua,Brooks,2017-09-15,Others,Grade 2,B,brooks.joshua@example.com,10820.57,Partial (25%),93.43,Active
SCH-2026-1381,Eric,Small,2010-01-29,Male,Grade 10,C,small.eric@example.com,8255.54,None,98.58,Active
SCH-2026-1382,Mary,Rogers,2011-08-20,Others,Grade 8,B,rogers.mary@example.com,11559.26,None,92.63,Active
SCH-2026-1383,Steven,Lambert,2013-07-24,Others,Grade 7,D,lambert.steven@example.com,7695.34,None,82.14,Active
SCH-2026-1384,Jeremy,Mcmahon,2018-09-22,Female,Grade 2,C,mcmahon.jeremy@example.com,6272.54,Full Scholarship,80.37,Active
SCH-2026-1385,Denise,Brown,2009-03-13,Others,Grade 12,E,brown.denise@example.com,8882.5,None,90.57,Active
SCH-2026-1386,Lisa,Patel,2011-06-26,Female,Grade 9,A,patel.lisa@example.com,3758.13,None,79.26,Active
SCH-2026-1387,Amber,Morgan,2015-12-31,Others,Grade 4,A,morgan.amber@example.com,8570.35,Partial (50%),78.31,Active
SCH-2026-1388,Tina,Morton,2022-01-04,Others,Preschool,A,morton.tina@example.com,7886.24,None,92.35,Active
SCH-2026-1389,Charles,Smith,2022-01-27,Others,Preschool,D,smith.charles@example.com,8863.68,None,81.93,Active
SCH-2026-1390,Diane,Wong,2008-07-07,Male,Grade 11,D,wong.diane@example.com,11243.73,None,96.98,Active
SCH-2026-1391,Michael,Armstrong,2012-06-02,Others,Grade 7,A,armstrong.michael@example.com,8128.9,None,84.76,Active
SCH-2026-1392,Kenneth,Morgan,2021-02-08,Others,Kindergarten,D,morgan.kenneth@example.com,5171.71,None,84.83,Active
SCH-2026-1393,Amber,Hansen,2016-03-31,Female,Grade 4,C,hansen.amber@example.com,10712.0,None,85.56,Active
SCH-2026-1394,Danielle,Pacheco,2013-07-07,Female,Grade 7,B,pacheco.danielle@example.com,6795.81,Partial (25%),79.66,Active
SCH-2026-1395,Gregory,Johnson,2009-08-24,Female,Grade 11,A,johnson.gregory@example.com,8908.22,Partial (25%),87.28,Active
SCH-2026-1396,Crystal,Brown,2020-12-01,Male,Kindergarten,A,brown.crystal@example.com,3608.49,Partial (25%),84.74,Active
SCH-2026-1397,Andrew,Salazar,2010-03-03,Male,Grade 11,B,salazar.andrew@example.com,10895.29,Partial (25%),94.24,Active
SCH-2026-1398,Theresa,Mccann,2020-03-17,Male,Kindergarten,A,mccann.theresa@example.com,10216.14,None,76.4,Active
SCH-2026-1399,Lori,Williams,2019-12-08,Male,Kindergarten,D,williams.lori@example.com,3507.19,None,93.67,Active
SCH-2026-1400,William,Blankenship,2008-07-24,Others,Grade 11,E,blankenship.william@example.com,9589.2,Partial (50%),87.52,Active
SCH-2026-1401,Richard,Miles,2016-02-26,Male,Grade 5,C,miles.richard@example.com,6253.57,Partial (25%),95.69,Active
SCH-2026-1402,Allison,Sanchez,2016-01-12,Others,Grade 4,C,sanchez.allison@example.com,7787.49,None,85.91,Active
SCH-2026-1403,Joseph,Jones,2018-08-11,Others,Grade 1,A,jones.joseph@example.com,3706.81,None,89.93,Active
SCH-2026-1404,Elizabeth,Williams,2013-10-14,Others,Grade 7,B,williams.elizabeth@example.com,10117.1,Partial (25%),80.91,Withdrawn
SCH-2026-1405,Katelyn,Gomez,2014-06-28,Others,Grade 5,C,gomez.katelyn@example.com,6275.3,None,78.21,Active
SCH-2026-1406,Erin,James,2015-02-28,Others,Grade 6,C,james.erin@example.com,6128.76,None,86.55,Active
SCH-2026-1407,Emily,Logan,2017-04-15,Male,Grade 4,C,logan.emily@example.com,5149.86,None,86.33,Active
SCH-2026-1408,Kristie,Jones,2009-10-03,Others,Grade 10,E,jones.kristie@example.com,4641.44,None,95.22,Active
SCH-2026-1409,Sarah,Davidson,2009-05-24,Female,Grade 10,A,davidson.sarah@example.com,11538.12,None,84.75,Active
SCH-2026-1410,Dominique,Calderon,2020-05-21,Others,Preschool,A,calderon.dominique@example.com,4600.83,None,89.33,Active
SCH-2026-1411,Tamara,Vincent,2011-04-10,Male,Grade 10,B,vincent.tamara@example.com,9965.7,None,91.54,Active
SCH-2026-1412,Nicholas,Benson,2019-10-29,Others,Grade 1,C,benson.nicholas@example.com,7195.2,None,83.7,Active
SCH-2026-1413,Carol,Anderson,2022-06-03,Others,Preschool,D,anderson.carol@example.com,6386.01,Partial (50%),89.9,Active
SCH-2026-1414,William,Richardson,2011-01-29,Male,Grade 10,E,richardson.william@example.com,5877.1,None,80.72,Active
SCH-2026-1415,Mary,Campos,2008-06-17,Others,Grade 11,B,campos.mary@example.com,8382.71,Partial (25%),94.98,Active
SCH-2026-1416,Kevin,Hart,2012-07-11,Male,Grade 7,A,hart.kevin@example.com,5717.87,None,85.48,Active
SCH-2026-1417,Kurt,Fields,2008-07-02,Male,Grade 12,D,fields.kurt@example.com,9196.76,Partial (50%),92.52,Active
SCH-2026-1418,Emily,Cox,2018-07-25,Male,Grade 2,B,cox.emily@example.com,4377.88,None,75.04,On Leave
SCH-2026-1419,Roger,Daniels,2022-10-12,Male,Preschool,D,daniels.roger@example.com,8848.6,Partial (25%),99.1,Active
SCH-2026-1420,Jonathan,Chambers,2008-12-17,Female,Grade 12,D,chambers.jonathan@example.com,9661.71,Partial (50%),86.25,Active
SCH-2026-1421,Megan,Arias,2013-01-03,Others,Grade 8,A,arias.megan@example.com,6858.05,Full Scholarship,87.92,Active
SCH-2026-1422,Douglas,Luna,2011-05-08,Female,Grade 9,C,luna.douglas@example.com,9353.2,Full Scholarship,81.74,Active
SCH-2026-1423,Tonya,Riddle,2018-09-13,Others,Grade 2,A,riddle.tonya@example.com,7247.42,None,76.57,Active
SCH-2026-1424,John,Navarro,2008-01-29,Male,Grade 12,A,navarro.john@example.com,6388.19,Partial (50%),78.02,Active
SCH-2026-1425,Angela,Obrien,2009-03-26,Female,Grade 11,C,obrien.angela@example.com,7245.14,None,87.75,Withdrawn
SCH-2026-1426,Theodore,Gutierrez,2008-06-08,Others,Grade 12,A,gutierrez.theodore@example.com,7899.49,None,98.84,Active
SCH-2026-1427,Ashley,Shelton,2015-05-23,Male,Grade 4,C,shelton.ashley@example.com,6240.21,None,90.76,Active
SCH-2026-1428,Teresa,Taylor,2009-08-07,Others,Grade 10,E,taylor.teresa@example.com,9600.26,Partial (50%),85.36,Active
